CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
3;33;3303500;0;1;1;1;1;0;0;118124;"""0115L13""";01;011;0115;2;1;1;1;1;65;65;0;0;50;0;15;0;341;341;0;0;328;0;13;0;56;40;16;56;0;45;0;45;0;0;0;0;0;11;0;0;0;43;6;4;1;1;0;1;15;7;29;0;0;5;194;144;50;194;0;0;150;30;5;2;3;3;1;73;35;71;0;0;15;22;16;6;22;0;0;13;6;2;1;0;0;0;8;2;10;0;0;2;55;1;193;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;21;0;0;0;0;13;0;0;0;0;0;95;95;56;0;0;0;0;46;0;0;0;0;0;8;8;4;0;0;0;0;2;0;0;0;0;0;41;15;0;131;63;0;16;6;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0.4642857142857143;2024
3;33;3303500;0;2;1;1;1;0;0;1204816;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;56;46;0;0;102;102;0;0;0;0;0;0;0;0;0;0;29;18;20;12;17;6;0;29;6;17;0;0;50;248;157;91;0;0;0;49;42;49;31;51;23;3;56;13;36;1;0;142;32;25;7;0;0;0;2;5;6;5;6;8;0;6;2;6;1;0;17;102;0;247;1;32;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;5;15;9;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;25;77;0;40;208;0;5;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2156862745098038;2024
3;33;3303500;0;2;1;2;4;0;0;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;20;8;0;0;20;20;0;0;0;0;0;0;8;0;0;0;11;5;1;7;3;0;1;13;3;7;1;0;4;71;51;20;0;0;0;29;12;8;10;9;1;2;27;13;18;2;0;11;10;10;0;0;0;0;3;4;1;1;1;0;0;3;2;3;0;0;2;28;0;71;0;10;0;1;0;0;0;28;0;0;0;0;28;1;0;28;0;70;0;0;0;0;70;2;0;70;0;9;0;0;0;0;9;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;19;0;37;34;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8214285714285714;2024
3;33;3303500;0;2;1;2;4;0;0;1125999;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;17;2;0;0;13;13;0;0;0;0;0;0;6;0;0;0;4;2;3;3;4;3;0;4;2;9;0;0;4;45;35;10;0;0;0;9;11;4;5;11;5;0;14;10;12;0;0;9;6;3;3;0;0;0;1;2;1;1;0;1;0;3;1;2;0;0;0;19;0;45;0;6;0;0;0;0;0;19;0;0;0;0;19;2;0;19;0;45;0;0;0;0;45;4;0;43;0;6;0;0;0;0;6;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;12;0;26;19;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1578947368421053;2024
3;33;3303500;0;2;1;2;4;0;0;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;11;4;0;0;15;12;2;0;1;0;0;0;0;0;0;0;8;2;1;1;3;0;0;6;1;2;0;0;6;15;12;3;0;0;0;7;0;1;4;2;0;1;7;2;0;0;0;6;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;15;0;14;1;1;0;1;0;1;0;12;0;0;0;0;12;2;0;10;0;11;0;0;0;0;11;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;0;9;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2666666666666666;2024
3;33;3303500;0;2;1;2;4;0;0;1599355;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;15;3;0;0;17;4;2;0;11;0;0;0;1;0;0;0;6;7;2;1;0;2;0;4;3;3;0;0;8;20;18;2;0;0;0;7;8;2;1;0;2;0;4;3;4;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;20;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05555555555555555;2024
3;33;3303500;0;2;1;2;4;0;0;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;0;10;3;6;0;1;0;0;0;1;0;0;0;4;1;1;1;3;1;0;10;0;1;0;0;0;27;22;5;0;0;0;8;4;3;2;6;3;1;14;3;8;0;0;2;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;11;0;27;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;19;8;0;0;1;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;1.0;2024
3;33;3303609;0;2;1;1;1;0;0;1204816;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;62;36;0;0;98;98;0;0;0;0;0;0;0;0;0;0;23;18;16;10;20;5;6;19;5;18;0;0;56;220;159;61;0;0;0;45;36;26;37;51;15;10;44;7;38;0;1;130;21;17;4;0;0;0;0;4;1;6;5;3;2;6;0;4;0;1;10;98;0;217;3;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;79;0;30;190;0;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9795918367346939;2024
3;33;3303906;0;2;1;2;4;0;0;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;14;6;0;0;10;10;0;0;0;0;0;0;10;0;0;0;6;4;0;3;5;2;0;11;0;2;0;1;6;41;28;13;0;0;0;16;6;4;6;6;3;0;27;0;5;0;0;9;6;3;3;0;0;0;2;0;1;2;1;0;0;4;0;1;0;0;1;20;0;41;0;6;0;0;0;0;0;20;0;0;0;0;20;0;0;20;0;41;0;0;0;0;41;0;0;41;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;13;0;18;23;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;2024
3;33;3303906;0;2;1;2;4;0;0;1125999;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;2;0;0;5;5;0;0;0;0;0;0;11;0;0;0;1;3;0;5;5;2;0;9;1;3;0;0;3;31;21;10;0;0;0;3;5;2;6;9;6;0;18;1;6;0;0;6;6;4;2;0;0;0;0;1;0;1;2;2;0;4;0;0;0;0;2;16;0;31;0;6;0;0;0;0;0;16;0;0;0;0;16;0;0;16;0;31;0;0;0;0;31;1;0;30;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;14;17;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5625;2024
3;33;3303906;0;2;1;2;5;1;1;1425218;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;2;0;0;10;7;3;0;0;0;0;0;6;0;0;0;7;3;0;1;5;0;0;10;2;1;0;0;3;11;10;1;0;0;0;5;2;0;0;4;0;0;6;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.0625;2024
3;33;3304003;0;2;1;1;1;0;0;1204816;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;39;21;0;0;60;60;0;0;0;0;0;0;0;0;0;0;22;8;8;9;7;4;2;19;1;9;0;0;31;123;85;38;0;0;0;29;20;27;17;17;9;4;33;3;19;0;0;68;12;10;2;0;0;0;1;4;3;1;1;1;1;4;0;4;0;0;4;60;0;123;0;12;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;11;49;0;19;104;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7;2024
3;33;3304557;1;1;1;1;1;0;0;1266925;"""0115L07""";01;011;0115;2;1;1;1;1;109;0;109;0;30;0;79;0;179;0;179;0;175;0;4;0;34;26;8;0;34;33;0;33;0;0;0;0;0;1;0;0;0;23;3;1;2;4;1;0;12;9;13;0;0;0;88;62;26;0;88;0;27;10;7;16;18;8;2;36;18;29;3;0;2;17;11;6;0;17;0;1;1;3;3;5;3;1;10;1;4;2;0;0;34;0;88;0;17;0;29;2;25;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;13;0;0;0;0;8;0;0;0;0;0;36;36;24;0;0;0;1;20;0;0;0;0;0;5;5;2;0;0;0;1;3;0;0;0;0;0;24;10;0;52;36;0;9;8;0;2;0;2;1;109;34;88;17;57;13;50;11;0;0;0;0;0.35294117647058826;2024
3;33;3304557;1;1;1;1;1;0;0;1114221;"""0115L11""";01;011;0115;2;1;1;1;1;37;37;0;0;21;0;16;0;58;58;0;0;57;0;1;0;19;11;8;19;0;19;0;19;0;0;0;0;0;0;0;0;0;14;3;1;0;0;1;0;9;2;8;0;0;0;81;50;31;81;0;0;43;23;10;2;1;2;0;47;13;20;0;0;1;10;7;3;10;0;0;2;5;3;0;0;0;0;5;1;3;0;0;1;19;0;81;0;10;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;6;0;0;0;0;4;0;0;0;0;0;41;41;21;0;0;0;1;23;0;0;0;0;0;6;6;2;0;0;0;0;2;0;0;0;0;0;14;5;0;51;29;1;7;2;1;0;0;0;0;113;19;81;10;31;1;27;7;0;0;0;0;0.8421052631578947;2024
3;33;3304557;1;1;1;1;1;0;0;1114225;"""0115L12""";01;011;0115;2;1;1;1;1;57;57;0;0;36;0;21;0;173;173;0;0;163;0;10;0;42;33;9;42;0;41;0;41;0;0;0;0;0;1;0;0;0;39;2;1;0;0;0;0;17;15;10;0;0;0;182;140;42;182;0;0;114;44;12;1;6;2;3;86;42;53;0;0;1;32;24;8;32;0;0;4;16;5;0;3;1;3;19;2;10;0;0;1;42;0;182;0;32;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;17;0;0;0;0;11;0;0;0;0;0;81;81;55;0;0;0;0;48;0;0;0;0;0;8;8;3;0;0;0;0;7;0;0;0;0;0;29;13;0;103;78;1;10;21;1;0;0;0;0;237;42;182;32;49;3;46;5;0;0;0;0;0.8333333333333334;2024
3;33;3304557;1;1;1;1;1;0;0;1114226;"""0115L14""";01;011;0115;2;1;1;1;1;49;49;0;0;36;0;13;0;131;131;0;0;116;0;15;0;37;29;8;37;0;34;0;34;0;0;0;0;0;2;0;1;0;27;8;1;0;1;0;0;14;8;15;0;0;0;171;134;37;171;0;0;98;53;9;3;3;3;2;71;37;62;0;0;1;19;14;5;19;0;0;3;15;1;0;0;0;0;10;3;6;0;0;0;37;0;170;1;19;0;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;9;0;0;0;0;7;0;0;0;0;0;87;87;55;0;0;0;0;45;0;0;0;0;0;9;9;5;0;0;0;0;3;0;0;0;0;0;22;15;0;110;59;2;10;9;0;0;0;0;0;232;37;171;19;51;0;48;4;5;0;5;0;1.027027027027027;2024
3;33;3304557;1;1;1;1;1;0;0;1114229;"""0115L15""";01;011;0115;2;1;1;1;1;85;85;0;0;72;0;13;0;556;556;0;0;504;0;52;0;83;55;28;83;0;81;0;81;0;0;0;0;0;2;0;0;0;71;9;0;2;1;0;0;45;15;22;0;1;0;392;288;104;392;0;0;273;98;12;3;4;2;0;209;61;113;3;1;5;37;29;8;37;0;0;16;14;6;0;0;1;0;21;3;12;0;0;1;83;0;392;0;37;0;8;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;27;0;0;0;1;17;0;0;0;0;0;193;193;114;0;0;0;1;95;0;0;0;0;0;18;18;11;0;0;0;0;10;0;0;0;0;0;52;31;0;228;163;1;21;16;0;0;0;0;0;478;83;392;37;107;7;102;18;1;0;1;0;0.6024096385542169;2024
3;33;3304557;1;1;1;1;1;0;0;1299976;"""0115L16""";01;011;0115;2;1;1;1;1;51;51;0;0;24;0;27;0;57;57;0;0;53;0;4;0;19;14;5;19;0;18;0;18;0;0;0;0;0;1;0;0;0;12;4;0;2;1;0;0;10;1;8;0;0;0;85;63;22;85;0;0;49;19;10;4;1;1;1;42;12;30;0;0;1;10;7;3;10;0;0;2;4;4;0;0;0;0;6;1;3;0;0;0;19;0;85;0;10;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;5;0;0;0;0;2;0;0;0;0;0;41;41;25;0;0;0;0;18;0;0;0;0;0;7;7;3;0;0;0;0;4;0;0;0;0;0;11;8;0;50;35;0;7;3;0;0;0;0;0;129;19;85;10;26;4;21;1;1;0;1;0;1.5263157894736843;2024
3;33;3304557;1;1;1;1;1;0;0;1114231;"""0115L17""";01;011;0115;2;1;1;1;1;20;20;0;0;10;0;10;0;58;58;0;0;46;0;12;0;17;10;7;17;0;14;0;14;0;0;0;0;0;3;0;0;0;8;6;2;1;0;0;0;11;2;4;0;0;0;45;24;21;45;0;0;27;14;3;1;0;0;0;24;5;14;0;0;2;4;4;0;4;0;0;3;1;0;0;0;0;0;2;1;1;0;0;0;17;0;45;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;3;0;0;0;0;4;0;0;0;0;0;24;24;15;0;0;0;0;12;0;0;0;0;0;3;3;2;0;0;0;0;1;0;0;0;0;0;12;5;0;26;19;0;3;1;0;0;0;0;0;71;17;45;4;16;3;13;2;0;0;0;0;0.9411764705882353;2024
3;33;3304557;1;1;1;1;1;0;0;1114230;"""0115L19""";01;011;0115;2;1;1;1;1;57;57;0;0;30;0;27;0;86;86;0;0;82;0;4;0;33;20;13;33;0;33;0;33;0;0;0;0;0;0;0;0;0;27;2;0;1;1;1;1;13;5;15;0;0;0;113;70;43;113;0;0;72;25;6;5;2;1;2;41;24;43;0;0;5;13;9;4;13;0;0;3;8;1;0;0;0;1;4;1;6;0;0;2;33;0;113;0;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;6;0;0;0;0;3;0;0;0;0;0;50;50;31;0;0;0;0;23;0;0;0;0;0;4;4;4;0;0;0;0;1;0;0;0;0;0;16;17;0;66;47;0;6;7;0;0;0;0;0;152;33;113;13;31;1;27;5;0;0;0;0;0.7575757575757576;2024
3;33;3304557;1;1;1;1;1;0;0;1114224;"""0115L13""";01;011;0115;2;1;1;1;1;239;124;115;0;170;0;69;0;663;354;309;0;571;0;92;0;208;153;55;112;96;206;0;206;0;0;0;0;0;2;0;0;0;160;21;5;7;9;6;0;97;42;69;0;0;0;919;676;243;533;386;0;563;222;39;33;35;17;10;408;209;279;5;1;17;102;73;29;65;37;0;33;52;8;6;2;1;0;44;24;30;0;1;3;208;0;919;0;102;0;17;3;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;111;76;0;0;0;0;55;0;0;0;0;0;507;507;291;0;0;0;2;265;0;0;0;0;0;61;61;32;0;0;0;0;30;0;0;0;0;0;151;57;0;597;320;2;69;32;1;0;0;0;0;1127;208;919;102;238;17;222;33;0;0;0;0;0.5625;2024
3;33;3304557;1;1;1;1;1;0;0;1101760;"""0115L13""";01;011;0115;2;1;1;1;1;50;0;50;0;30;0;20;0;209;0;209;0;191;0;18;0;26;14;12;0;26;21;0;21;0;0;0;0;0;5;0;0;0;12;5;3;3;3;0;0;12;5;8;0;0;1;89;56;33;0;89;0;38;23;12;9;5;2;0;36;11;21;0;0;21;3;3;0;0;3;0;0;2;0;0;1;0;0;1;0;1;0;0;1;26;0;89;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;8;0;0;0;0;3;0;0;0;0;0;39;39;20;0;0;0;0;10;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;23;3;0;73;16;0;1;2;0;0;0;0;0;5;1;4;0;18;0;17;0;0;0;0;0;0.5384615384615384;2024
3;33;3304557;1;1;1;1;2;0;0;28323;"""0115L04""";01;011;0115;2;1;1;1;1;72;36;36;0;70;0;2;0;215;133;82;0;213;0;2;0;70;51;19;34;36;68;68;0;0;0;0;0;0;2;0;0;0;53;9;6;1;1;0;0;16;10;3;0;0;41;333;239;94;173;160;0;181;88;35;14;10;4;1;124;48;40;1;2;118;23;21;2;11;12;0;7;10;3;2;1;0;0;7;3;8;0;0;5;70;0;332;1;23;0;13;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;12;6;0;0;0;0;18;0;0;0;0;0;89;53;33;0;0;0;1;89;0;0;0;0;1;3;2;1;0;0;0;0;3;0;0;0;0;0;35;35;0;164;169;0;12;11;0;0;0;0;0;186;70;161;5;95;2;83;7;0;0;0;0;0.35714285714285715;2024
3;33;3304557;1;1;1;1;2;0;0;27637;"""0115L05""";01;011;0115;2;1;1;1;1;93;59;34;0;65;0;28;0;204;168;36;0;177;0;27;0;41;30;11;25;16;31;12;19;0;0;0;0;0;10;0;0;0;22;2;3;3;6;4;1;13;4;7;0;0;17;132;108;24;81;51;0;64;30;8;8;12;8;2;47;14;21;0;1;49;7;6;1;2;5;0;2;3;1;0;0;1;0;2;2;0;0;0;3;41;0;132;0;7;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;5;0;0;0;1;11;0;0;0;0;0;31;19;11;0;0;0;1;31;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;23;18;0;75;57;0;3;4;0;0;0;0;0;104;41;81;5;34;1;30;1;0;0;0;0;0.6341463414634146;2024
3;33;3304557;1;1;1;1;2;0;0;1404067;"""0115L06""";01;011;0115;2;1;1;1;1;21;21;0;0;20;0;1;0;27;27;0;0;26;0;1;0;21;14;7;21;0;20;20;0;0;0;0;0;0;1;0;0;0;15;3;1;1;0;1;0;5;0;3;1;0;12;88;50;38;88;0;0;46;23;10;6;2;1;0;31;6;14;3;0;34;8;2;6;8;0;0;0;5;2;1;0;0;0;1;0;1;0;0;6;21;0;88;0;8;0;10;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;0;0;0;0;0;18;13;5;0;0;0;0;18;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;11;10;0;38;50;0;2;6;0;0;0;0;0;48;21;42;2;15;0;14;1;0;0;0;0;0.47619047619047616;2024
