CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE
3;31;3162500;0;1;4;1;1;0;0;1188383;"""0115L12""";01;011;0115;2;1;1;1;1;67;0;67;0;40;0;27;0;35;0;35;0;30;0;5;0;21;18;3;0;21;16;4;3;0;9;0;0;0;5;0;0;0;12;3;2;1;2;1;0;4;3;10;1;0;3;158;128;30;0;158;0;38;41;30;17;24;7;1;75;18;54;1;0;10;21;17;4;0;21;0;4;9;3;4;1;0;0;12;3;6;0;0;0;21;0;158;0;21;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;6;0;0;0;0;3;0;0;0;0;0;56;56;27;0;0;0;0;27;0;0;0;0;0;7;7;4;0;0;0;0;4;0;0;0;0;0;20;1;0;141;17;0;19;2;0;0;0;0;0;46;4;45;0;20;0;20;1;0;0;0;0;0.47619047619047616;0.5223880597014925;0.31343283582089554;0.8571428571428571;27.571428571428573;0.5714285714285714;0.047619047619047616;0.6190476190476191;0.19047619047619047;0.7142857142857144;0.047619047619047616;2.125;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2024
3;31;3168606;0;2;2;2;5;0;0;1525883;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;33;6;0;0;35;34;1;0;0;0;0;0;3;0;1;0;18;5;1;7;6;1;1;10;3;16;0;0;10;43;34;9;0;0;0;12;9;1;8;9;4;0;16;2;21;0;0;4;4;3;1;0;0;0;1;1;1;0;1;0;0;3;0;1;0;0;0;39;0;43;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;3;0;39;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9743589743589743;0.0;0.0;0.8461538461538461;30.615384615384617;0.46153846153846156;0.05128205128205128;0.48717948717948717;0.2564102564102564;0.760026298487837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2024
3;31;3170107;0;1;1;1;1;0;0;96761;"""0115L12""";01;011;0115;2;1;1;1;1;77;0;77;0;30;0;46;1;65;0;65;0;41;0;24;0;26;21;5;0;26;14;0;14;0;0;0;0;0;12;0;0;0;16;4;3;2;1;0;0;11;5;10;0;0;0;76;62;14;0;76;0;40;13;8;8;6;1;0;46;13;17;0;0;0;18;16;2;0;18;0;8;4;2;2;2;0;0;13;3;2;0;0;0;26;0;76;0;18;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;6;0;0;0;0;4;0;0;0;0;0;22;22;17;0;0;0;0;7;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;22;4;0;56;20;0;12;6;0;0;0;0;0;17;2;16;6;37;4;32;5;0;0;0;0;1.1538461538461537;0.8441558441558441;0.33766233766233766;0.8076923076923077;25.346153846153847;0.6153846153846154;0.0;0.5769230769230769;0.4230769230769231;0.636094674556213;0.0;2.25;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2024
3;31;3170107;0;1;1;1;1;0;0;96759;"""0115L15""";01;011;0115;2;1;1;1;1;55;0;55;0;30;0;24;1;123;0;123;0;70;0;53;0;32;25;7;0;32;13;0;13;0;0;0;0;0;19;0;0;0;19;4;4;3;2;0;0;16;7;8;0;1;0;96;73;23;0;96;0;60;10;10;7;3;4;2;56;10;29;0;1;0;15;13;2;0;15;0;6;4;1;1;1;1;1;10;0;5;0;0;0;32;0;96;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;4;0;0;0;0;6;0;0;0;0;0;27;27;17;0;0;0;0;14;0;0;0;0;0;4;4;2;0;0;0;0;2;0;0;0;0;0;26;6;0;64;32;0;5;10;0;0;0;0;0;10;1;9;0;41;3;39;4;0;0;0;0;0.96875;2.2363636363636363;0.5818181818181818;0.78125;26.125;0.59375;0.0;0.46875;0.5;0.638671875;0.0;2.4285714285714284;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2024
3;31;3170107;0;2;1;2;5;0;0;88814;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;12;5;0;0;9;9;0;0;0;0;0;0;8;0;0;0;3;2;3;7;2;0;0;5;3;8;0;1;0;29;23;6;0;0;0;7;3;5;9;5;0;0;13;6;8;0;1;1;7;5;2;0;0;0;3;0;1;1;2;0;0;4;2;0;0;0;1;17;0;29;0;7;0;2;1;1;0;1;0;0;0;0;1;1;0;0;0;3;0;0;0;0;3;3;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5;0;21;8;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8235294117647058;0.0;0.0;0.7058823529411765;33.05882352941177;0.17647058823529413;0.0;0.6470588235294118;0.29411764705882354;0.657439446366782;0.058823529411764705;0.0;0.058823529411764705;0.0;0.058823529411764705;0.0;0.0;DIURNO;0;0;2024
3;31;3170206;0;1;1;1;1;0;0;22947;"""0115L04""";01;011;0115;2;1;1;1;1;116;61;55;0;46;0;70;0;259;121;138;0;214;0;45;0;67;48;19;33;34;45;0;45;0;0;0;0;0;22;0;0;0;43;13;2;1;4;3;1;45;4;15;0;0;3;152;103;49;81;71;0;104;31;4;4;4;3;2;90;15;31;0;0;16;20;11;9;12;8;0;11;5;1;2;0;1;0;12;2;4;0;0;2;67;0;152;0;20;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;5;0;0;0;0;5;0;0;0;0;0;42;41;17;0;0;0;1;21;0;0;0;0;1;6;5;1;0;0;0;0;2;0;0;0;0;1;41;26;0;98;54;0;8;12;0;0;0;0;0;86;25;77;10;66;13;64;9;1;0;1;0;0.3880597014925373;2.2327586206896552;0.5775862068965517;0.7164179104477612;26.34328358208955;0.6417910447761194;0.05970149253731343;0.2835820895522388;0.6716417910447762;0.4952105145912229;0.0;1.7692307692307692;0.0;0.0;0.0;0.0;0.47413793103448276;DIURNO;0;1;2024
3;31;3170206;0;1;1;1;1;0;0;115804;"""0115L02""";01;011;0115;2;1;1;1;1;44;44;0;0;21;0;23;0;41;41;0;0;37;0;4;0;18;11;7;18;0;15;0;15;0;0;0;0;0;3;0;0;0;10;3;1;0;1;1;2;12;0;6;0;0;0;45;35;10;45;0;0;20;6;6;1;6;3;3;32;6;6;0;0;1;12;11;1;12;0;0;4;2;4;1;1;0;0;8;2;2;0;0;0;18;0;43;2;11;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;13;13;7;0;0;0;0;7;0;0;0;0;0;6;6;3;0;0;0;0;2;0;0;0;0;0;11;7;0;29;16;0;6;6;0;0;0;0;0;35;11;27;6;22;3;21;8;0;0;0;0;0.9444444444444444;0.9318181818181818;0.4090909090909091;0.6111111111111112;30.72222222222222;0.5555555555555556;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.4444444444444444;0.0;1.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2024
3;31;3170206;0;1;1;1;1;0;0;22948;"""0115L03""";01;011;0115;2;1;1;1;1;40;0;40;0;16;0;24;0;30;0;30;0;23;0;7;0;17;14;3;0;17;11;0;11;0;0;0;0;0;6;0;0;0;10;0;0;1;2;2;2;9;1;6;0;0;1;44;34;10;0;44;0;17;9;3;5;4;5;1;23;6;12;0;0;3;11;11;0;0;11;0;3;5;1;2;0;0;0;5;3;2;0;0;1;17;0;43;1;10;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;0;0;0;0;2;0;0;0;0;0;13;13;7;0;0;0;0;4;0;0;0;0;0;4;4;3;0;0;0;0;1;0;0;0;0;0;9;8;0;31;13;0;6;5;0;0;0;0;0;32;8;27;6;20;2;19;6;0;0;0;0;0.7647058823529411;0.75;0.425;0.8235294117647058;33.94117647058823;0.5882352941176471;0.23529411764705882;0.4117647058823529;0.5294117647058824;0.5916955017301038;0.0;2.3333333333333335;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2024
3;31;3170206;0;1;1;1;1;0;0;1264973;"""0115L18""";01;011;0115;2;1;1;1;1;73;73;0;0;31;0;42;0;72;72;0;0;63;0;9;0;29;25;4;29;0;24;0;24;0;0;0;0;0;5;0;0;0;16;2;4;1;3;2;1;14;3;12;0;0;0;88;68;20;88;0;0;54;11;10;4;3;5;1;48;13;24;0;0;3;8;7;1;8;0;0;7;1;0;0;0;0;0;4;3;0;0;0;1;29;0;88;0;8;0;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;1;0;0;0;0;0;21;21;11;0;0;0;3;12;0;0;0;0;0;3;3;2;0;0;0;1;2;0;0;0;0;0;20;9;0;66;22;0;6;2;0;0;0;0;0;57;12;53;5;58;10;54;6;0;0;0;0;0.3448275862068966;0.9863013698630136;0.3972602739726027;0.8620689655172413;29.82758620689655;0.5517241379310345;0.10344827586206896;0.5172413793103449;0.4827586206896552;0.5850178359096314;0.0;2.5;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2024
3;31;3170206;0;1;1;1;1;0;0;32844;"""0115L13""";01;011;0115;2;1;1;1;1;92;44;48;0;41;0;51;0;135;66;69;0;92;0;43;0;60;51;9;28;32;35;0;35;0;0;0;0;0;25;0;0;0;38;9;5;1;4;2;1;29;8;21;0;0;2;166;127;39;87;79;0;99;32;13;5;10;6;1;92;28;38;1;0;7;34;29;5;26;8;0;22;7;1;3;0;1;0;25;3;5;0;0;1;59;1;165;1;34;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;10;0;0;0;0;6;0;0;0;0;0;52;52;32;0;0;0;0;22;0;0;0;0;0;11;11;4;0;0;0;0;5;0;0;0;0;0;46;14;0;119;47;0;19;15;0;0;0;0;0;91;33;83;15;88;24;86;15;0;0;0;0;0.36666666666666664;1.4673913043478262;0.6521739130434783;0.85;26.55;0.6333333333333333;0.05;0.48333333333333334;0.48333333333333334;0.6261111111111111;0.0;2.142857142857143;0.0;0.0;0.0;0.0;0.5217391304347826;NOTURNO;0;1;2024
3;31;3170206;0;2;1;2;4;0;0;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;2;0;0;11;9;1;0;1;0;0;0;1;0;0;0;5;0;1;4;1;1;0;4;0;2;0;0;6;11;10;1;0;0;0;4;3;0;2;2;0;0;5;0;3;0;0;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;12;0;11;0;1;0;0;0;0;0;7;0;0;0;0;7;0;0;7;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;9;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;0.0;0.0;0.8333333333333334;32.083333333333336;0.4166666666666667;0.08333333333333333;0.16666666666666666;0.3333333333333333;0.8611111111111112;0.0;0.0;0.5833333333333334;0.0;0.0;0.0;0.0;DIURNO;0;0;2024
3;31;3170206;0;2;1;2;4;0;0;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;5;0;0;15;11;0;0;4;0;0;0;0;0;0;0;3;1;3;4;1;3;0;10;2;3;0;0;0;8;4;4;0;0;0;4;0;2;0;2;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8666666666666667;0.0;0.0;0.6666666666666666;36.266666666666666;0.2;0.2;0.3333333333333333;0.6666666666666666;0.49777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2024
3;31;3170206;0;2;2;2;4;0;0;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;0;3;3;0;0;0;0;0;0;8;0;0;0;1;1;1;3;4;1;0;4;0;1;0;0;6;14;9;5;0;0;0;1;3;1;4;3;1;1;5;0;2;0;0;7;2;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;11;0;14;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;10;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6363636363636364;0.0;0.0;0.7272727272727273;38.72727272727273;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.36363636363636365;0.859504132231405;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.0;DIURNO;0;0;2024
3;31;3169901;0;2;1;2;4;0;0;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;6;0;0;14;13;0;0;1;0;0;0;0;0;0;0;1;5;1;0;5;2;0;11;1;2;0;0;0;15;10;5;0;0;0;1;4;1;1;7;1;0;9;1;5;0;0;0;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;14;0;15;0;2;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;13;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.8571428571428571;0.0;0.0;0.5714285714285714;37.357142857142854;0.07142857142857142;0.14285714285714285;0.21428571428571427;0.7857142857142857;0.3571428571428572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2024
3;33;3300209;0;2;1;2;4;0;0;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;11;11;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;1;0;3;0;4;0;1;3;12;7;5;0;0;0;5;5;0;0;0;1;1;4;0;3;1;0;4;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;11;0;12;0;1;0;0;0;0;0;6;0;0;0;0;6;0;0;6;0;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;10;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0909090909090908;0.0;0.0;0.9090909090909091;24.636363636363637;0.8181818181818182;0.09090909090909091;0.36363636363636365;0.2727272727272727;0.7851239669421488;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;DIURNO;0;0;2024
3;33;3300704;0;2;1;2;4;0;0;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;16;10;0;0;16;16;0;0;0;0;0;0;10;0;0;0;6;5;7;2;3;2;1;8;4;7;0;0;7;46;29;17;0;0;0;17;7;9;4;4;4;1;18;7;6;1;0;14;5;4;1;0;0;0;1;0;0;2;1;1;0;2;0;0;0;0;3;26;0;46;0;5;0;0;0;0;0;26;0;0;0;0;26;0;0;26;0;46;0;0;0;0;46;0;0;46;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;14;0;24;22;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9615384615384616;0.0;0.0;0.6153846153846154;33.42307692307692;0.23076923076923078;0.11538461538461539;0.4230769230769231;0.3076923076923077;0.8091715976331361;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2024
3;33;3300704;0;2;1;2;4;0;0;1385721;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;7;3;4;0;0;0;0;0;4;0;0;0;5;2;2;1;1;0;0;8;1;0;0;0;2;26;22;4;0;0;0;13;6;3;3;1;0;0;15;0;8;0;0;3;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;11;0;26;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;5;21;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4545454545454546;0.0;0.0;0.9090909090909091;27.727272727272727;0.45454545454545453;0.0;0.09090909090909091;0.7272727272727273;0.4628099173553719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2024
3;33;3301009;0;1;4;1;1;0;0;1259974;"""0115L13""";01;011;0115;2;1;1;1;1;152;71;81;0;80;0;72;0;313;126;187;0;276;0;37;0;75;56;19;35;40;69;42;27;0;0;0;0;0;6;0;0;0;57;6;6;3;2;1;0;30;12;29;1;0;3;274;214;60;109;165;0;168;53;29;5;14;4;1;121;49;82;2;3;17;25;19;6;13;12;0;6;11;5;1;1;0;1;12;4;8;0;0;1;75;0;274;0;25;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;20;2;0;0;1;16;0;0;0;0;0;117;117;67;2;0;0;2;64;0;0;0;0;0;8;8;3;0;0;0;0;5;0;0;0;0;0;61;14;0;221;53;0;18;7;0;0;0;0;0;19;1;19;1;5;0;5;1;0;0;0;0;0.6533333333333333;2.0592105263157894;0.4934210526315789;0.7466666666666667;24.093333333333334;0.76;0.013333333333333334;0.5466666666666666;0.4;0.664711111111111;0.013333333333333334;2.15625;0.0;0.0;0.0;0.0;0.5328947368421053;NOTURNO;0;1;2024
3;33;3301009;0;2;1;2;4;0;0;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;14;5;0;0;8;8;0;0;0;0;0;0;11;0;0;0;4;4;5;0;3;2;1;7;2;6;0;0;4;38;27;11;0;0;0;9;9;7;5;4;4;0;19;1;12;2;0;4;7;6;1;0;0;0;0;2;2;3;0;0;0;3;1;2;1;0;0;19;0;38;0;7;0;0;0;0;0;19;0;0;0;0;19;0;0;19;0;38;0;0;0;0;38;0;0;38;0;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;0;16;22;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5789473684210527;0.0;0.0;0.7368421052631579;34.8421052631579;0.21052631578947367;0.15789473684210525;0.42105263157894735;0.3684210526315789;0.7534626038781164;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2024
