CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE
3;35;3513405;0;2;3;2;5;0;0;1304744;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;0;0;11;11;0;0;0;0;0;0;0;0;0;0;6;2;3;0;0;0;0;2;0;0;0;0;9;34;26;8;0;0;0;17;5;5;2;4;1;0;9;1;2;0;0;22;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;11;0;34;0;2;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;34;0;0;0;0;34;0;0;34;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;34;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0.0;0.0;0.6363636363636364;25.09090909090909;0.5454545454545454;0.0;0.0;0.18181818181818182;0.9669421487603306;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;35;3513504;0;1;4;1;1;0;0;1419616;"""0115L13""";1;11;115;2;1;1;1;1;42;42;0;0;40;0;2;0;180;180;0;0;178;0;2;0;40;32;8;40;0;40;0;39;0;1;0;0;0;0;0;0;0;33;4;0;0;1;1;1;20;6;12;0;0;2;120;94;26;120;0;0;87;14;4;4;4;3;4;53;21;40;1;0;5;12;8;4;12;0;0;7;4;1;0;0;0;0;4;1;6;0;0;1;40;0;120;0;12;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;11;0;12;0;56;56;24;3;27;0;7;7;3;0;3;0;35;5;0;93;27;0;9;3;0;0;0;0;0;48;13;47;1;56;31;55;0;0;0;0;0;0.55;4.285714285714286;0.9523809523809523;0.8;24.15;0.825;0.05;0.45;0.5;0.6375;0.0;1.5217391304347827;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;35;3513504;0;2;1;1;2;0;0;1522594;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;2;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;3;2;3;3;0;1;8;2;1;1;0;0;26;21;5;0;0;0;1;5;2;5;10;3;0;15;3;7;1;0;0;3;2;1;0;0;0;0;0;0;1;1;1;0;3;0;0;0;0;0;12;0;26;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;21;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9166666666666666;0.0;0.0;0.8333333333333334;38.0;0.0;0.08333333333333333;0.25;0.6666666666666666;0.513888888888889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;35;3513801;0;2;1;1;2;0;0;1522594;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;0;0;16;16;0;0;0;0;0;0;0;0;0;0;5;0;4;2;5;0;0;9;0;7;0;0;0;31;24;7;0;0;0;6;2;5;4;10;4;0;14;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;31;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;28;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;0.0;0.625;33.25;0.3125;0.0;0.4375;0.5625;0.4921875;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;35;3515004;0;2;1;1;2;0;0;1522594;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;16;4;0;0;20;20;0;0;0;0;0;0;0;0;0;0;4;2;0;2;9;2;1;16;1;3;0;0;0;41;32;9;0;0;0;4;5;5;5;18;3;1;21;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3;0;36;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0.65;0.0;0.0;0.8;39.6;0.2;0.15;0.2;0.8;0.33499999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;35;3515152;0;1;2;2;5;1;1;45753;"""0115L04""";1;11;115;2;0;1;1;1;40;0;40;0;40;0;0;0;74;0;74;0;74;0;0;0;11;6;5;0;11;11;11;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;6;3;1;0;0;1;21;9;12;0;21;0;13;6;1;0;1;0;0;8;1;3;1;0;8;2;1;1;0;2;0;2;0;0;0;0;0;0;2;0;0;0;0;0;10;1;17;4;2;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;5;3;0;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;2;19;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45454545454545453;1.85;0.275;0.5454545454545454;21.0;1.0;0.0;0.36363636363636365;0.5454545454545454;0.6198347107438017;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;1.0;NOTURNO;0;0;2023
3;35;3515152;0;2;2;2;5;1;1;1438434;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;2;0;0;15;15;0;0;0;0;0;0;0;0;0;0;7;4;2;0;1;1;0;7;3;5;0;0;0;19;15;4;0;0;0;7;7;4;0;0;1;0;9;2;7;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;15;0;18;1;1;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;3;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.0;0.8666666666666667;27.933333333333334;0.4666666666666667;0.06666666666666667;0.5333333333333333;0.4666666666666667;0.6311111111111112;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;35;3515186;0;1;2;2;5;0;0;34539;"""0115L15""";1;11;115;2;0;1;1;1;30;0;30;0;30;0;0;0;23;0;23;0;23;0;0;0;12;8;4;0;12;12;7;2;0;3;0;0;0;0;0;0;0;11;0;0;1;0;0;0;9;0;3;0;0;0;46;34;12;0;46;0;36;3;4;2;1;0;0;38;0;8;0;0;0;9;7;2;0;9;0;7;0;1;0;1;0;0;8;0;1;0;0;0;12;0;46;0;9;0;0;0;0;0;4;4;0;0;4;0;0;0;0;0;25;25;0;0;25;0;0;0;0;0;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;41;5;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8333333333333334;0.7666666666666667;0.4;0.6666666666666666;22.333333333333332;0.9166666666666666;0.0;0.25;0.75;0.375;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;NOTURNO;0;0;2023
3;35;3515509;0;1;3;2;5;0;0;19867;"""0115L15""";1;11;115;2;0;1;1;1;50;0;50;0;50;0;0;0;42;0;42;0;42;0;0;0;20;14;6;0;20;20;20;0;0;0;0;0;0;0;0;0;0;14;1;2;1;2;0;0;14;0;6;0;0;0;36;29;7;0;36;0;26;3;3;3;1;0;0;22;3;9;2;0;0;6;6;0;0;6;0;4;2;0;0;0;0;0;1;2;1;2;0;0;20;0;36;0;6;0;1;1;1;0;2;0;0;0;0;2;0;0;2;0;6;0;0;0;0;6;0;0;6;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;0;31;5;0;6;0;0;0;0;0;0;0;0;0;0;41;18;34;5;0;0;0;0;0.35;0.84;0.4;0.7;25.6;0.7;0.0;0.3;0.7;0.42000000000000004;0.05;0.0;0.1;0.0;0.0;0.0;1.0;NOTURNO;0;0;2023
3;35;3515707;0;2;1;1;2;0;0;1522594;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;14;4;0;0;18;18;0;0;0;0;0;0;0;0;0;0;1;3;3;5;6;0;0;10;1;7;0;0;0;27;18;9;0;0;0;3;6;4;5;7;2;0;14;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.0;0.7777777777777778;36.27777777777778;0.05555555555555555;0.0;0.4444444444444444;0.5555555555555556;0.537037037037037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;35;3516200;0;1;1;2;4;0;0;22367;"""0115L15""";1;11;115;2;0;1;1;1;123;0;123;0;120;0;3;0;133;0;133;0;80;0;53;0;15;8;7;0;15;12;12;2;0;3;0;0;0;3;0;0;0;12;2;0;0;1;0;0;12;0;2;0;0;1;32;25;7;0;32;0;26;5;0;0;1;0;0;22;3;5;0;0;2;5;5;0;0;5;0;4;1;0;0;0;0;0;4;0;1;0;0;0;15;0;32;0;5;0;2;1;1;0;5;0;0;0;0;5;1;0;1;3;16;0;0;0;0;16;4;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;31;1;0;4;1;0;0;0;0;0;0;0;0;0;40;10;31;5;0;0;0;0;0.6;1.08130081300813;0.12195121951219512;0.5333333333333333;23.4;0.8;0.0;0.13333333333333333;0.8;0.3422222222222221;0.06666666666666667;0.0;0.3333333333333333;0.0;0.06666666666666667;0.0;1.0;NOTURNO;0;0;2023
3;35;3516200;0;1;2;1;7;0;0;82460;"""0115L04""";1;11;115;2;0;1;1;1;35;0;35;0;25;0;10;0;36;0;36;0;31;0;5;0;13;11;2;0;13;13;13;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;9;0;1;0;0;3;24;22;2;0;24;0;23;1;0;0;0;0;0;19;0;1;0;0;4;5;5;0;0;5;0;5;0;0;0;0;0;0;5;0;0;0;0;0;13;0;24;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;9;4;0;16;8;0;3;2;0;0;0;0;0;0;0;0;0;25;13;24;5;0;0;0;0;0.07692307692307693;1.0285714285714285;0.37142857142857144;0.8461538461538461;21.0;1.0;0.0;0.07692307692307693;0.6923076923076923;0.5147928994082841;0.0;1.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2023
3;35;3516200;0;2;1;1;2;0;0;1522594;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;9;8;0;0;17;17;0;0;0;0;0;0;0;0;0;0;1;4;2;3;5;2;0;8;1;7;1;0;0;50;38;12;0;0;0;4;10;3;14;16;3;0;25;8;15;1;0;1;2;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;17;0;50;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;0;43;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1176470588235294;0.0;0.0;0.5294117647058824;37.588235294117645;0.058823529411764705;0.11764705882352941;0.47058823529411764;0.47058823529411764;0.6020761245674741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;35;3516200;0;2;1;2;4;0;0;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;17;1;0;0;18;7;0;0;11;0;0;0;0;0;0;0;3;3;4;3;5;0;0;11;2;2;1;0;2;17;12;5;0;0;0;3;2;4;2;6;0;0;9;0;4;1;0;3;3;1;2;0;0;0;1;1;1;0;0;0;0;2;0;0;0;0;1;18;0;17;0;3;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;7;0;0;0;0;7;0;0;7;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;16;1;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.6666666666666666;0.0;0.0;0.9444444444444444;33.77777777777778;0.16666666666666666;0.0;0.2222222222222222;0.6111111111111112;0.5987654320987654;0.0;0.0;0.6111111111111112;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;35;3516200;0;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;17;4;0;0;21;20;0;0;1;0;0;0;0;0;0;0;8;2;2;4;4;1;0;7;2;4;0;0;8;16;14;2;0;0;0;7;0;2;4;1;2;0;6;1;5;0;0;4;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;21;0;16;0;2;0;0;0;0;0;16;0;0;0;0;16;0;0;16;0;13;0;0;0;0;13;0;0;13;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;15;1;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0.7142857142857143;0.0;0.0;0.8095238095238095;31.857142857142858;0.38095238095238093;0.047619047619047616;0.2857142857142857;0.3333333333333333;0.8435374149659864;0.0;0.0;0.7619047619047619;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;35;3516200;0;2;1;2;4;0;0;106683;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;29;6;0;0;21;21;8;0;13;0;0;0;14;0;0;0;13;3;6;4;7;2;0;21;0;9;1;0;4;43;32;11;0;0;0;11;7;3;8;12;2;0;27;0;8;1;0;7;6;4;2;0;0;0;1;0;1;0;4;0;0;5;0;0;0;0;1;35;0;43;0;6;0;2;2;1;0;6;0;0;0;0;6;0;0;1;6;10;0;0;0;0;10;0;0;5;6;4;0;0;0;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;42;1;0;5;1;0;0;0;0;0;0;0;0;0;23;14;15;1;0;0;0;0;0.5714285714285714;0.0;0.0;0.8285714285714286;31.97142857142857;0.37142857142857144;0.05714285714285714;0.2571428571428571;0.6;0.5730612244897959;0.05714285714285714;0.0;0.17142857142857143;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;35;3516200;0;2;1;2;4;0;0;1205437;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;11;10;1;0;0;0;0;0;2;0;0;0;8;1;1;1;0;2;0;10;0;1;0;0;2;21;14;7;0;0;0;6;2;7;2;2;2;0;13;1;3;0;1;3;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;13;0;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;18;3;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;1.1538461538461537;0.0;0.0;0.7692307692307693;28.76923076923077;0.6153846153846154;0.15384615384615385;0.07692307692307693;0.7692307692307693;0.4023668639053254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;35;3516408;0;2;1;1;2;0;0;1522594;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;11;11;0;0;0;0;0;0;0;0;0;0;1;2;2;6;0;0;0;7;1;3;0;0;0;33;23;10;0;0;0;1;6;5;9;10;1;1;23;1;8;1;0;0;5;4;1;0;0;0;0;2;0;1;0;1;1;5;0;0;0;0;0;11;0;32;1;5;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;31;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5454545454545454;0.0;0.0;0.8181818181818182;32.81818181818182;0.09090909090909091;0.0;0.36363636363636365;0.6363636363636364;0.5123966942148761;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;35;3518404;0;2;1;1;2;0;0;1522594;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;11;11;0;0;0;0;0;0;0;0;0;0;2;2;3;1;3;0;0;4;3;4;0;0;0;32;24;8;0;0;0;5;3;6;7;7;2;2;16;5;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;11;0;32;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0909090909090908;0.0;0.0;0.8181818181818182;33.09090909090909;0.18181818181818182;0.0;0.6363636363636364;0.36363636363636365;0.6611570247933884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;35;3518701;0;2;2;2;4;0;0;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;12;9;3;0;0;0;0;0;0;0;0;1;2;4;0;3;1;1;0;7;1;4;0;0;0;15;10;5;0;0;1;2;4;2;4;1;1;0;9;1;5;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;12;0;15;0;1;0;1;1;1;0;10;0;0;0;0;10;0;0;10;0;12;0;0;0;0;12;0;0;12;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0.0;0.0;0.6666666666666666;31.5;0.25;0.08333333333333333;0.4166666666666667;0.5833333333333334;0.5416666666666666;0.08333333333333333;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;35;3518701;0;2;2;2;4;0;0;1439070;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;2;0;0;15;0;0;0;15;0;0;0;1;0;0;0;0;1;1;5;5;4;0;2;0;3;0;0;11;14;12;2;0;0;0;0;1;1;5;4;3;0;1;0;3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.875;43.0625;0.0;0.25;0.1875;0.125;0.94921875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
