CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE;IN_COMUNITARIA;IN_CONFESSIONAL;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS
2;23;2312908;0;2;1;2;1;1651036;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;142;38;0;0;180;180;0;0;0;0;0;0;0;0;0;0;52;32;42;26;24;3;1;31;9;139;1;0;0;360;274;86;0;0;0;92;68;76;56;57;7;4;65;18;270;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;360;0;0;0;7;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;;2;14;28;104;0;;2;14;52;0;0;;0;0;0;144;36;0;297;63;0;0;0;0;0;0;0;0;4;1;4;0;53;22;53;0;0;0;0;0;0.005555555555555556;0.0;0.0;0.7888888888888889;30.955555555555556;0.28888888888888886;0.022222222222222223;0.8222222222222222;0.17222222222222222;0.3714814814814815;0.022222222222222223;0.65;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;36;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;23;2312908;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;15;6;0;0;18;12;0;0;6;0;0;0;3;0;0;0;10;2;5;2;2;0;0;7;2;5;1;0;6;25;15;10;0;0;0;6;5;4;3;7;0;0;8;1;8;0;0;8;2;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;21;0;25;0;2;0;0;0;0;0;6;0;0;0;0;6;1;0;5;0;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;18;3;0;24;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;0.0;0.7142857142857143;28.0;0.47619047619047616;0.0;0.3333333333333333;0.3333333333333333;0.8208616780045351;0.0;0.0;0.2857142857142857;0.0;0.047619047619047616;0.0;0.0;DIURNO;1;0;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;23;2312908;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;6;0;0;11;7;2;0;2;0;0;0;0;0;0;0;4;4;1;1;1;0;0;2;0;5;0;0;4;15;9;6;0;0;0;5;4;2;2;2;0;0;2;0;9;0;0;4;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;11;0;15;0;1;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;11;0;0;14;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1.0909090909090908;0.0;0.0;0.45454545454545453;27.818181818181817;0.36363636363636365;0.0;0.45454545454545453;0.18181818181818182;0.7603305785123967;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;DIURNO;1;0;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;23;2312908;0;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;0;10;10;0;0;0;0;0;0;1;0;0;0;0;4;3;2;2;0;0;6;0;5;0;0;0;14;11;3;0;0;0;0;4;4;2;4;0;0;6;0;8;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;11;0;14;0;1;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;14;0;0;0;0;14;0;0;14;0;1;0;0;0;0;1;0;0;1;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;9;2;0;12;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5454545454545454;0.0;0.0;0.7272727272727273;33.45454545454545;0.0;0.0;0.45454545454545453;0.5454545454545454;0.49586776859504145;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;23;2312908;0;2;2;5;2;1404198;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;27;9;0;0;28;23;5;0;0;0;0;0;8;0;0;0;14;6;10;3;2;1;0;8;4;16;0;0;8;73;56;17;0;0;0;25;13;17;7;9;2;0;12;10;30;0;0;21;4;4;0;0;0;0;0;2;1;0;1;0;0;0;1;2;0;0;1;36;0;73;0;4;0;0;0;0;0;35;0;0;0;0;35;0;0;35;0;72;0;0;0;0;72;0;0;72;0;4;0;0;0;0;4;0;0;4;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;33;3;0;59;14;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7222222222222222;0.0;0.0;0.75;28.666666666666668;0.3888888888888889;0.027777777777777776;0.5555555555555556;0.2222222222222222;0.7407407407407407;0.0;0.0;0.9722222222222222;0.0;0.0;0.0;0.0;DIURNO;1;0;2024;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;23;2312403;0;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;7;6;0;0;12;10;2;0;0;0;0;0;1;0;0;0;5;2;1;3;1;1;0;3;0;10;0;0;0;20;13;7;0;0;0;5;5;1;4;4;1;0;6;0;14;0;0;0;3;2;1;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;13;0;20;0;3;0;0;0;0;0;13;0;0;0;0;13;0;0;13;0;18;0;0;0;0;18;0;0;18;0;2;0;0;0;0;2;0;0;2;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;13;0;0;20;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5384615384615384;0.0;0.0;0.5384615384615384;30.923076923076923;0.38461538461538464;0.07692307692307693;0.7692307692307693;0.23076923076923078;0.3550295857988165;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;23;2313104;0;1;4;1;1;1517525;"""0115L15""";01;011;0115;2;1;1;1;1;35;35;0;0;35;0;0;0;95;95;0;0;95;0;0;0;19;14;5;19;0;19;0;19;0;0;0;0;0;0;0;0;0;16;2;0;0;1;0;0;7;0;8;1;0;3;49;40;9;49;0;0;30;7;5;3;3;1;0;19;1;22;1;0;6;2;2;0;2;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;19;0;49;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;;0;3;0;15;15;;1;11;0;0;0;;0;0;0;19;0;0;47;2;0;2;0;0;0;0;0;0;40;10;35;2;0;0;0;0;0;0;0;0;1.9473684210526316;2.7142857142857144;0.5428571428571428;0.7368421052631579;22.894736842105264;0.8421052631578947;0.0;0.42105263157894735;0.3684210526315789;0.6842105263157896;0.0;2.75;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;4;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;23;2313302;0;1;4;1;1;1442429;"""0115L15""";01;011;0115;2;1;1;1;1;85;85;0;0;80;0;5;0;189;189;0;0;188;0;1;0;51;36;15;51;0;51;0;50;0;1;0;0;0;0;0;0;19;26;2;1;2;1;0;0;19;9;23;0;0;0;151;104;47;151;0;19;84;26;9;4;7;1;1;67;13;71;0;0;0;15;11;4;15;0;0;4;10;0;0;1;0;0;10;1;4;0;0;0;51;0;151;0;15;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;;0;7;0;36;35;;1;17;0;4;4;;0;2;0;50;1;0;145;6;0;15;0;0;0;0;0;0;14;0;13;0;0;0;0;0;0;0;0;0;0.6666666666666666;2.223529411764706;0.6;0.7058823529411765;21.058823529411764;0.8823529411764706;0.0;0.6274509803921569;0.37254901960784315;0.6266820453671664;0.0;2.357142857142857;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;12;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2;23;2313401;0;1;4;1;1;1377547;"""0115L15""";01;011;0115;2;1;1;1;1;75;75;0;0;70;0;5;0;529;529;0;0;525;0;4;0;64;51;13;64;0;60;1;59;0;0;0;0;0;4;0;0;0;57;5;2;0;0;0;0;25;3;36;0;0;0;218;167;51;218;0;0;159;42;9;4;3;1;0;70;6;130;6;0;6;31;26;5;31;0;0;16;10;3;0;2;0;0;8;1;21;1;0;0;64;0;218;0;31;0;6;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;;0;13;0;79;79;;3;46;0;12;12;;1;8;0;63;1;0;208;10;0;28;3;0;0;0;0;0;38;5;36;11;4;0;4;1;0;0;0;0;0.421875;7.053333333333334;0.8533333333333334;0.796875;21.8125;0.890625;0.0;0.609375;0.390625;0.52880859375;0.0;2.3333333333333335;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;15;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0
2;23;2313401;0;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;7;0;0;11;11;0;0;0;0;0;0;2;0;0;0;3;2;2;3;1;2;0;6;0;7;0;0;0;17;10;7;0;0;0;3;4;3;4;1;2;0;8;0;9;0;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;13;0;17;0;2;0;0;0;0;0;13;0;0;0;0;13;0;0;13;0;16;0;0;0;0;16;0;0;16;0;2;0;0;0;0;2;0;0;2;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;13;0;0;17;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6923076923076923;0.0;0.0;0.46153846153846156;34.38461538461539;0.23076923076923078;0.15384615384615385;0.5384615384615384;0.46153846153846156;0.4970414201183432;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;23;2313757;0;1;4;1;1;1405659;"""0115L15""";01;011;0115;2;1;1;1;1;40;40;0;0;40;0;0;0;243;243;0;0;243;0;0;0;39;21;18;39;0;39;0;39;0;0;0;0;0;0;0;0;0;31;5;0;1;1;1;0;10;3;26;0;0;0;149;87;62;149;0;0;102;31;11;3;1;1;0;27;13;107;0;0;2;22;13;9;22;0;0;15;6;1;0;0;0;0;2;1;19;0;0;0;39;0;149;0;22;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;;0;8;0;49;49;;2;25;0;11;11;;2;4;0;38;1;0;146;3;0;22;0;0;0;0;0;0;41;0;40;6;0;0;0;0;0;0;0;0;1.0;6.075;0.975;0.5384615384615384;23.666666666666668;0.7948717948717948;0.02564102564102564;0.7435897435897436;0.2564102564102564;0.4838921761998686;0.0;2.230769230769231;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;8;1;0;0;0;0;0;0;31;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0
2;21;2100600;0;1;1;2;1;1690454;"""0115L13""";01;011;0115;2;1;1;1;1;40;40;0;0;40;0;0;0;47;47;0;0;47;0;0;0;31;26;5;31;0;31;31;0;0;0;0;0;0;0;0;0;0;7;8;8;2;4;2;0;1;2;8;2;1;17;28;24;4;28;0;0;7;7;8;1;3;2;0;1;1;8;2;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;27;4;0;24;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0.0967741935483871;1.175;0.775;0.8387096774193549;31.70967741935484;0.22580645161290322;0.06451612903225806;0.3225806451612903;0.03225806451612903;0.922996878251821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;21;2101004;0;2;1;1;1;1404965;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;19;11;0;0;30;0;0;0;30;0;0;0;0;0;0;0;7;2;4;11;6;0;0;5;1;14;7;1;2;50;30;20;0;0;0;9;7;10;13;11;0;0;7;1;17;7;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;;0;3;0;5;5;;0;3;0;0;0;;0;0;0;21;9;0;27;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.6333333333333333;33.53333333333333;0.23333333333333334;0.0;0.5;0.16666666666666666;0.6977777777777778;0.0;2.2;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;21;2100055;0;1;1;2;1;120746;"""0115L13""";01;011;0115;2;1;1;1;1;40;0;40;0;40;0;0;0;61;0;61;0;61;0;0;0;25;17;8;0;25;25;25;0;0;0;0;0;0;0;0;0;0;16;3;5;1;0;0;0;10;1;14;0;0;0;111;91;20;0;111;0;58;26;16;2;8;1;0;26;11;69;0;0;5;51;41;10;0;51;0;18;18;9;0;5;1;0;11;5;30;0;0;5;25;0;111;0;51;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;1;0;;0;0;0;0;0;;0;0;0;23;2;0;101;10;0;44;7;0;0;0;0;0;27;4;27;10;10;0;10;5;0;0;0;0;0.48;1.525;0.625;0.68;24.56;0.64;0.0;0.6;0.4;0.5247999999999999;0.0;1.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2024;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;21;2100055;0;2;1;1;1;1404965;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;18;4;0;0;22;0;0;0;22;0;0;0;0;0;0;0;5;3;6;4;2;2;0;3;1;14;4;0;0;27;22;5;0;0;0;5;3;8;4;5;2;0;3;1;14;4;0;5;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;22;0;27;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;;0;4;0;4;4;;0;3;0;0;0;;0;0;0;16;6;0;17;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0.0;0.0;0.8181818181818182;33.0;0.22727272727272727;0.09090909090909091;0.6818181818181818;0.13636363636363635;0.5413223140495869;0.0;2.2;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;21;2101202;0;1;1;1;1;1313223;"""0115L13""";01;011;0115;2;1;1;1;1;50;50;0;0;50;0;0;0;460;460;0;0;460;0;0;0;29;21;8;29;0;29;0;29;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;4;5;19;1;0;0;175;116;59;175;0;0;134;27;5;4;4;1;0;37;52;82;4;0;0;28;15;13;28;0;0;21;3;2;1;0;1;0;9;10;8;1;0;0;29;0;175;0;28;0;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;;0;9;0;118;89;;2;52;0;23;13;;0;8;0;27;2;0;164;11;0;28;0;0;0;0;0;0;35;6;34;5;26;0;26;7;0;0;0;0;1.0344827586206897;9.2;0.58;0.7241379310344828;21.0;1.0;0.0;0.8275862068965517;0.13793103448275862;0.5208085612366231;0.0;2.5714285714285716;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;13;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0
2;21;2101202;0;1;1;2;1;121749;"""0115L12""";01;011;0115;2;1;1;1;1;35;35;0;0;35;0;0;0;51;51;0;0;51;0;0;0;31;20;11;31;0;31;31;0;0;0;0;0;0;0;0;0;1;29;0;0;0;0;0;1;4;5;22;0;0;0;75;56;19;75;0;1;62;9;1;1;0;0;1;9;26;40;0;0;0;12;11;1;12;0;0;8;3;1;0;0;0;0;1;2;9;0;0;0;31;0;75;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;2;29;0;38;37;0;8;4;0;0;0;0;0;4;0;4;0;1;0;1;0;0;0;0;0;0.0967741935483871;1.457142857142857;0.8857142857142857;0.6451612903225806;22.29032258064516;0.967741935483871;0.03225806451612903;0.8709677419354839;0.12903225806451613;0.45369406867845985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;21;2101202;0;1;1;2;1;121748;"""0115L15""";01;011;0115;2;1;1;1;1;35;35;0;0;35;0;0;0;71;71;0;0;71;0;0;0;30;22;8;30;0;30;30;0;0;0;0;0;0;0;0;0;0;28;1;0;0;0;1;0;7;4;19;0;0;0;65;46;19;65;0;0;52;9;2;1;0;1;0;13;17;35;0;0;0;11;8;3;11;0;0;7;2;1;1;0;0;0;1;4;6;0;0;0;30;0;65;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;0;0;0;2;0;;0;0;0;0;0;;0;0;0;0;30;0;21;44;0;2;9;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0.1;2.0285714285714285;0.8571428571428571;0.7333333333333333;22.333333333333332;0.9333333333333333;0.03333333333333333;0.7666666666666667;0.23333333333333334;0.5266666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;21;2101202;0;2;1;4;2;1419675;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;13;10;0;0;3;0;0;0;0;0;0;0;3;2;1;4;3;0;0;1;0;2;0;0;10;13;12;1;0;0;0;1;6;2;2;2;0;0;1;1;6;0;0;5;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;13;0;13;0;1;0;0;0;0;0;4;0;0;0;0;4;0;0;4;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;13;0;0;11;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1538461538461537;0.0;0.0;0.7692307692307693;33.23076923076923;0.23076923076923078;0.0;0.15384615384615385;0.07692307692307693;0.9704142011834319;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;DIURNO;1;0;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
