CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE
3;35;3534401;0;2;2;5;2;1143418;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;0;0;14;4;0;0;10;0;0;0;0;0;0;0;0;2;2;4;4;2;0;2;0;1;0;0;11;13;10;3;0;0;0;0;1;2;3;3;3;1;1;0;0;0;0;12;7;5;2;0;0;0;0;0;1;1;2;2;1;0;0;0;0;0;7;14;0;13;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;13;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6428571428571429;0.0;0.0;0.7857142857142857;39.714285714285715;0.0;0.14285714285714285;0.07142857142857142;0.14285714285714285;0.9744897959183674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3534708;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;2;0;3;5;1;0;7;1;3;0;0;0;14;11;3;0;0;0;0;2;0;4;7;1;0;9;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0.0;0.0;0.7272727272727273;40.45454545454545;0.0;0.09090909090909091;0.36363636363636365;0.6363636363636364;0.5123966942148761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3534708;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;10;7;0;0;15;5;4;0;6;0;0;0;2;0;0;0;4;2;2;2;4;3;0;10;1;5;0;0;1;24;16;8;0;0;0;6;3;6;2;5;2;0;16;1;6;0;0;1;3;1;2;0;0;0;0;0;2;0;1;0;0;3;0;0;0;0;0;17;0;24;0;3;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;23;1;0;3;0;0;0;0;0;0;21;11;18;2;35;17;24;3;0;0;0;0;0.6470588235294118;0.0;0.0;0.5882352941176471;36.529411764705884;0.23529411764705882;0.17647058823529413;0.35294117647058826;0.5882352941176471;0.5640138408304498;0.0;0.0;0.058823529411764705;0.0;0.058823529411764705;0.0;0.0;DIURNO;0;0;2022
3;35;3537305;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;20;1;0;0;21;2;0;0;19;0;0;0;0;0;0;0;2;6;2;3;5;2;1;5;0;1;3;1;11;18;17;1;0;0;0;2;4;1;6;5;0;0;6;0;0;2;0;10;6;6;0;0;0;0;0;1;0;3;2;0;0;1;0;0;0;0;5;21;0;18;0;6;0;0;0;0;0;18;0;0;0;0;18;0;0;18;0;14;0;0;0;0;14;0;0;14;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;18;0;0;6;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.5238095238095238;0.0;0.0;0.9523809523809523;37.095238095238095;0.09523809523809523;0.14285714285714285;0.047619047619047616;0.23809523809523808;0.9183673469387755;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3537305;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;4;0;0;11;3;1;0;7;0;0;0;2;0;0;0;4;5;3;0;1;0;0;8;0;4;0;0;1;5;2;3;0;0;0;2;1;2;0;0;0;0;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;2;3;0;0;0;0;0;0;0;0;5;5;5;0;14;13;5;0;0;0;0;0;0.6923076923076923;0.0;0.0;0.6923076923076923;27.692307692307693;0.3076923076923077;0.0;0.3076923076923077;0.6153846153846154;0.5266272189349112;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3538006;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;15;3;0;0;14;6;0;0;8;0;0;0;4;0;0;0;1;4;6;3;3;1;0;6;1;2;1;0;8;10;7;3;0;0;0;0;3;4;1;2;0;0;5;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;10;0;0;0;1;1;1;0;12;0;0;0;0;12;0;0;12;0;8;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4444444444444444;0.0;0.0;0.8333333333333334;34.55555555555556;0.05555555555555555;0.05555555555555555;0.16666666666666666;0.3333333333333333;0.8703703703703703;0.05555555555555555;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3538006;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;18;9;0;0;17;15;0;0;2;0;0;0;10;0;0;0;8;7;4;4;2;2;0;12;1;6;0;0;8;18;12;6;0;0;0;4;4;4;4;1;1;0;9;1;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;18;0;0;0;1;1;0;0;19;0;0;0;0;19;0;0;17;2;13;0;0;0;0;13;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;0;17;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.4444444444444444;0.0;0.0;0.6666666666666666;30.85185185185185;0.2962962962962963;0.07407407407407407;0.25925925925925924;0.4444444444444444;0.7517146776406036;0.037037037037037035;0.0;0.7037037037037037;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3538006;0;2;2;4;2;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;4;0;0;5;4;1;0;0;0;0;0;9;0;0;0;2;3;2;1;5;1;0;5;1;3;0;1;4;27;23;4;0;0;0;2;4;3;4;10;4;0;6;0;4;0;1;16;7;7;0;0;0;0;0;1;1;2;2;1;0;1;0;0;0;0;6;14;0;27;0;7;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;19;8;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35714285714285715;0.0;0.0;0.7142857142857143;36.0;0.14285714285714285;0.07142857142857142;0.2857142857142857;0.35714285714285715;0.8163265306122449;0.0;0.0;0.07142857142857142;0.0;0.07142857142857142;0.0;0.0;DIURNO;0;0;2022
3;35;3538709;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;20;3;0;0;23;23;0;0;0;0;0;0;0;0;0;0;4;4;4;3;6;2;0;16;1;6;0;0;0;31;25;6;0;0;0;5;6;6;5;6;3;0;23;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;0;28;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17391304347826086;0.0;0.0;0.8695652173913043;35.26086956521739;0.17391304347826086;0.08695652173913043;0.30434782608695654;0.6956521739130435;0.446124763705104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3538709;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13;5;0;0;16;7;0;0;9;0;0;0;2;0;0;0;4;2;4;1;6;0;1;6;0;4;0;0;8;11;7;4;0;0;0;3;0;1;1;4;1;1;5;0;4;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;18;0;11;0;1;0;0;0;0;0;13;0;0;0;0;13;0;0;13;0;9;0;0;0;0;9;0;0;9;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;9;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.5;0.0;0.0;0.7222222222222222;35.44444444444444;0.2222222222222222;0.05555555555555555;0.2222222222222222;0.3333333333333333;0.8395061728395061;0.0;0.0;0.7222222222222222;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3538709;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;22;15;0;0;23;22;0;0;1;0;0;0;14;0;0;0;12;15;1;2;6;1;0;16;2;6;0;1;12;38;22;16;0;0;0;12;15;1;2;6;2;0;15;1;9;0;1;12;2;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;37;0;38;0;2;0;3;3;2;0;28;0;0;0;0;28;0;0;26;2;22;0;0;0;0;22;0;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;3;0;35;3;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.1891891891891892;0.0;0.0;0.5945945945945946;29.405405405405407;0.32432432432432434;0.02702702702702703;0.21621621621621623;0.43243243243243246;0.7830533235938641;0.08108108108108109;0.0;0.7567567567567568;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3538709;0;2;2;4;2;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;2;0;0;4;4;0;0;0;0;0;0;8;0;0;0;1;3;2;1;4;1;0;2;0;0;0;0;10;19;12;7;0;0;0;0;4;3;2;8;2;0;6;0;1;0;0;12;5;2;3;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;4;12;0;19;0;5;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;15;4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16666666666666666;0.0;0.0;0.8333333333333334;36.5;0.08333333333333333;0.08333333333333333;0.0;0.16666666666666666;0.9722222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3539301;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;11;5;0;0;10;10;0;0;0;0;0;0;6;0;0;0;6;0;4;3;3;0;0;6;0;7;0;0;3;14;10;4;0;0;0;5;0;3;3;3;0;0;6;0;7;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;16;0;14;0;1;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;9;0;0;0;0;9;0;0;9;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;3;3;2;0;0;0;0;0;0.125;0.0;0.0;0.6875;31.25;0.375;0.0;0.4375;0.375;0.66796875;0.0;0.0;0.6875;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3539806;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;1;0;0;13;13;0;0;0;0;0;0;0;0;0;0;1;2;0;2;5;3;0;5;2;5;0;0;1;24;23;1;0;0;0;1;2;3;5;10;3;0;12;5;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;24;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;23;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.23076923076923078;0.0;0.0;0.9230769230769231;41.46153846153846;0.07692307692307693;0.23076923076923078;0.5384615384615384;0.38461538461538464;0.680473372781065;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3539806;0;2;1;4;2;1258526;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;0;10;10;0;0;9;0;0;0;1;0;0;0;4;0;1;3;3;0;0;5;1;4;0;0;1;16;12;4;0;0;0;4;0;1;4;5;2;0;8;1;5;0;0;2;2;2;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;11;0;16;0;2;0;0;0;0;0;3;0;0;0;0;3;1;0;1;1;5;0;0;0;0;5;1;0;1;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;15;1;0;2;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0.2727272727272727;0.0;0.0;0.7272727272727273;32.90909090909091;0.36363636363636365;0.0;0.45454545454545453;0.45454545454545453;0.6528925619834711;0.0;0.0;0.2727272727272727;0.0;0.09090909090909091;0.0;0.0;DIURNO;0;0;2022
3;35;3541000;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;18;5;0;0;23;23;0;0;0;0;0;0;0;0;0;0;5;3;3;4;7;1;0;12;2;9;0;0;0;20;16;4;0;0;0;4;3;3;4;5;1;0;11;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;20;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.13043478260869565;0.0;0.0;0.782608695652174;34.78260869565217;0.21739130434782608;0.043478260869565216;0.4782608695652174;0.5217391304347826;0.5671077504725898;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3541307;0;1;4;1;1;1609999;"""0115L15""";01;011;0115;2;1;1;1;1;40;0;40;0;40;0;0;0;69;0;69;0;69;0;0;0;40;34;6;0;40;40;0;35;0;5;0;0;0;0;0;0;0;18;5;4;5;6;1;1;20;4;14;1;0;1;36;31;5;0;36;0;17;5;4;4;5;1;0;17;4;13;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;36;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;7;2;8;0;15;15;6;2;7;0;0;0;0;0;0;0;40;0;0;36;0;0;0;0;0;0;0;0;0;12;12;10;0;29;29;28;0;0;0;0;0;0.05;1.725;1.0;0.85;30.4;0.45;0.05;0.45;0.5;0.6168750000000001;0.05;1.588235294117647;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
3;35;3541406;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;12;5;0;0;17;17;0;0;0;0;0;0;0;0;0;0;1;2;6;3;5;0;0;9;2;6;0;0;0;30;20;10;0;0;0;5;3;8;5;9;0;0;16;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;30;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;26;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.6470588235294118;0.0;0.0;0.7058823529411765;35.470588235294116;0.058823529411764705;0.0;0.47058823529411764;0.5294117647058824;0.5813148788927336;0.058823529411764705;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3541406;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;9;2;0;0;7;0;0;0;2;0;0;0;2;2;1;2;4;0;0;3;0;1;0;0;7;7;6;1;0;0;0;1;1;2;1;2;0;0;2;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;7;0;0;0;0;0;0;0;9;0;0;0;0;9;0;0;9;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5454545454545454;0.0;0.0;0.8181818181818182;34.72727272727273;0.18181818181818182;0.0;0.09090909090909091;0.2727272727272727;0.9173553719008265;0.0;0.0;0.8181818181818182;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3541406;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;2;0;0;12;4;4;0;4;0;0;0;0;0;0;0;2;6;1;2;1;0;0;6;1;4;1;0;0;21;16;5;0;0;0;4;7;5;2;1;2;0;14;1;5;1;0;0;4;3;1;0;0;0;1;1;2;0;0;0;0;2;0;2;0;0;0;12;0;21;0;4;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;17;4;0;4;0;0;0;0;0;0;17;5;15;4;33;12;21;4;0;0;0;0;1.0;0.0;0.0;0.8333333333333334;29.583333333333332;0.16666666666666666;0.0;0.4166666666666667;0.5;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3541406;0;2;1;5;2;1517527;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;5;0;0;15;15;0;0;0;0;0;0;5;0;0;0;8;1;5;1;4;1;0;14;1;4;0;0;1;37;35;2;0;0;0;21;4;4;3;5;0;0;27;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;37;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;1;0;13;0;0;0;0;13;5;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;0;28;9;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0.05;0.0;0.0;0.75;31.35;0.4;0.05;0.25;0.7;0.4675;0.0;0.0;0.1;0.0;0.05;0.0;0.0;DIURNO;0;0;2022
